data;ds_cardapio;num_refeicao_ru;num_refeicao_rl;num_refeicao_rs;num_refeicoes_planejadas;num_refeicoes_servidas
31/07/2012;BIFE AO MOLHO DE MOSTARDA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ALFACE LISA - BANANA - CAFÉ NA MÁQUINA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , COUVE MANTEIGA , LEITE INTEGRAL , MANDIOCA , PALMITO EM CONSERVA , PÃO FRANCÊS DE 20G;8800.00;0.00;0.00;8.800.000;7.926.000
01/08/2012;BIFE À PIZZAIOLO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHICÓRIA COM LARANJA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3200.00;0.00;0.00;3.200.000;2.658.000
01/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
01/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;160.00;0.00;0.00;160.000;190.000
01/08/2012;ALMÔNDEGA AO MOLHO - BATATA SAUTEE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE ALMEIRÃO - LARANJA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , BERINJELA , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , PÃO FRANCÊS DE 20G , RABANETE;9200.00;0.00;0.00;9.200.000;9.012.000
02/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;190.00;0.00;0.00;190.000;190.000
02/08/2012;CARNE PICADA COM ABÓBORA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALADA DE REPOLHO - ARROZ DOCE - CAFÉ NA MÁQUINA - MOLHO VINAGRETE -  - TEMPERO SELF - CHUCHU , COUVE MANTEIGA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G , QUIABO , REPOLHO LISO;9000.00;0.00;0.00;9.000.000;8.187.000
02/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
02/08/2012;SALSICHA AO MOLHO DE TOMATE - VIRADO DE ABOBRINHA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA -  - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE ABÓBORA EM CALDA , PÃO FRANCÊS DE 20G;3200.00;0.00;0.00;3.200.000;2.768.000
03/08/2012;CARNE PICADA COM MANDIOQUINHA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - MELANCIA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;2200.00;0.00;0.00;2.200.000;1.660.000
03/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
03/08/2012;FRANGO FRITO - CHUCHU REFOGADO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BERINJELA - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , ALFACE LISA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G , PIMENTÃO VERMELHO;8500.00;0.00;0.00;8.500.000;7.914.000
03/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;186.000
06/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;215.000
06/08/2012;CARNE MOÍDA COM MANDIOQUINHA , BIFE ACEBOLADO , FRANGO À PORTUGUESA , PESCADA À GOMES DE SÁ - PURÊ DE BATATA EM FLOCOS , POLENTA AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE BATATA COM MOSTARDA E OVOS - IOGURTE , GELATINA COM ABACAXI , SAGU DE VINHO - SUCO DE ABACAXI , SUCO DE ACEROLA , SUCO DE LARANJA , SUCO DE UVA , SUCO DE LIMÃO - MOLHO VINAGRETE -  - TEMPERO SELF - ;7500.00;0.00;0.00;7.500.000;7.500.000
06/08/2012;FRANGO AO MOLHO DE LARANJA -  - ARROZ BRANCO , ARROZ FESTIVO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHUCHU - IOGURTE - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;2800.00;0.00;0.00;2.800.000;3.081.000
06/08/2012;Isca de carne com vagem -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM QUIABO - SALADA DE CHICÓRIA - BANANA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - CEBOLA , ESCAROLA , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MANDIOQUINHA , PÃO FRANCÊS DE 20G;9200.00;0.00;0.00;9.200.000;8.722.000
06/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
07/08/2012;CARNE MOÍDA COM MANDIOQUINHA , PERNIL ASSADO COM ABACAXI - POLENTA AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE ACELGA - IOGURTE - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , ALMEIRÃO , BACON , BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G , ESCAROLA , FARINHA DE MILHO BIJU , LEITE INTEGRAL , PALMITO EM CONSERVA , PÃO FRANCÊS DE 20G , SOBRECOXA DE FRANGO PARTES INTEIRAS;9200.00;0.00;0.00;9.200.000;9.367.000
07/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;205.000
07/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
07/08/2012;ISCA DE CARNE COM BATATA -  - ARROZ BRANCO - FEIJÃO - PTS - SALADA DE BETERRABA - BANANA - CAFÉ NA MÁQUINA , CHÁ MATTE SOLÚVEL COM LIMÃO , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3200.00;0.00;0.00;3.200.000;3.006.000
08/08/2012;CARNE MOIDA COM MANDIOCA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALMEIRÃO - ARROZ DOCE - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - BROCOLIS , COUVE FLOR , PÃO FRANCÊS DE 20G;3200.00;0.00;0.00;3.200.000;2.855.000
08/08/2012;BIFE ACEBOLADO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE BATATA COM MOSTARDA E OVOS - MAÇA - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - ABOBRINHA BRASILEIRA , COUVE MANTEIGA , ESPINAFRE , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , PÃO FRANCÊS DE 20G;9200.00;0.00;0.00;9.200.000;9.132.000
08/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
08/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;200.000
09/08/2012;BIFE À FRANCESA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ABÓBORA COM SALSA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3200.00;0.00;0.00;3.200.000;2.861.000
09/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
09/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;215.00;0.00;0.00;215.000;210.000
09/08/2012;FRANGO À PORTUGUESA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CENOURA - SALADA DE PEPINO - GELATINA COM ABACAXI - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA LISA , ESCAROLA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G , PEPINO , QUIABO;9200.00;0.00;0.00;9.200.000;8.669.000
10/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
10/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;210.000
10/08/2012;PESCADA À GOMES DE SÁ , ALMÔNDEGA AO MOLHO - MACARRÃO AO ALHO E ÓLEO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOCA - SALADA DE BERINJELA AO VINAGRETE - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , ALFACE LISA , ALMEIRÃO , FARINHA DE TRIGO , FUBÁ DE MILHO , LEITE INTEGRAL , PÃO FRANCÊS DE 20G;8800.00;0.00;0.00;8.800.000;7.024.000
10/08/2012;FRANGO ASSADO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - MAÇA , MELANCIA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;2200.00;0.00;0.00;2.200.000;1.968.000
13/08/2012;COPA LOMBO - ABOBRINHA REFOGADA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE REPOLHO - BANANA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;2.978.000
13/08/2012;NUGGETS FRITO - PURÊ DE BATATA EM FLOCOS - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM VAGEM - SALADA DE ALMEIRÃO - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , FILÉ DE SOBRECOXA DE FRANGO , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , PÃO FRANCÊS DE 20G , PIMENTÃO VERDE , REPOLHO LISO , VAGEM;9500.00;0.00;0.00;9.500.000;9.915.000
13/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
13/08/2012;CARNE PICADA COM BATATA E BACON , FRANGO COM AZEITONA , ROLÊ DE CARNE AO MOLHO INGLÊS , LINGUIÇA DE FRANGO ACEBOLADA , BIFE AO MOLHO DE MOSTARDA - CUSCUZ DE LEGUMES - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA VENEZA - CURAU , SAGU DE VINHO - SUCO DE TANGERINA , SUCO DE CAJU , SUCO DE MANGA , SUCO DE MARACUJÁ , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - ;7500.00;0.00;0.00;7.500.000;7.500.000
13/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;212.000
14/08/2012;NUGGETS FRITO - REPOLHO REFOGADO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHICÓRIA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;3.733.000
14/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
14/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;213.000
14/08/2012;CARNE PICADA COM BATATA E BACON -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BATATA - SALADA DE ALFACE LISA - SAGU DE VINHO - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , ALMEIRÃO , CEBOLA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G;9300.00;0.00;0.00;9.300.000;9.756.000
15/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
15/08/2012;CARNE PICADA COM QUIABO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;2.767.000
15/08/2012;FRANGO COM AZEITONA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BERINJELA - SALADA DE ABÓBORA COM SALSA - BANANA - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , BERINJELA , ESCAROLA , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , ÓLEO DE SOJA , PÃO FRANCÊS DE 20G , SAL REFINADO;9300.00;0.00;0.00;9.300.000;8.838.000
15/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;214.000
16/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;215.00;0.00;0.00;215.000;210.000
16/08/2012;FRANGO AO MOLHO DE ESCABECHE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALMEIRÃO - MELANCIA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - FILÉ DE FRANGO PARA STROGONOFF , PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;2.926.000
16/08/2012;ROLÊ DE CARNE AO MOLHO INGLÊS -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA VENEZA - CURAU - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , DOCE DE LEITE CREMOSO COM 50G , LEITE INTEGRAL , MANDIOQUINHA , MILHO VERDE EM CONSERVA , PÃO FRANCÊS DE 20G , RABANETE;9500.00;0.00;0.00;9.500.000;9.114.000
16/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
17/08/2012;LINGUIÇA DE FRANGO ACEBOLADA - CUSCUZ DE LEGUMES - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALADA VERDE - LARANJA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - ABOBRINHA BRASILEIRA , ALFACE LISA , COUVE MANTEIGA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G;9000.00;0.00;0.00;9.000.000;8.883.000
17/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;210.000
17/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
17/08/2012;ROLÊ DE CARNE AO MOLHO DE TOMATE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE BATATA BRASILEIRA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;2200.00;0.00;0.00;2.200.000;1.968.000
20/08/2012;LINGUIÇA DE FRANGO FRITA - QUIBEBE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE BETERRABA - BANANA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - PÃO FRANCÊS DE 20G;3600.00;0.00;0.00;3.600.000;3.426.000
20/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;217.000
20/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
20/08/2012;FRANGO AO MOLHO ESCURO DE CURRY , CARNE MOÍDA COM LEGUMES , ROLÊ DE FRANGO AO MOLHO DE TOMATE , BIFE À PROVENÇAL , PERNIL ASSADO - REPOLHO COM BACON , NHOQUE AO SUGO , FAROFA BRASILEIRA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS -  - IOGURTE - SUCO DE UVA , SUCO DE MANGA , SUCO DE TANGERINA , SUCO DE LARANJA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ;7500.00;0.00;0.00;7.500.000;7.500.000
20/08/2012;BIFE AO MOLHO DE MOSTARDA -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , PALMITO EM CONSERVA , PÃO FRANCÊS DE 20G , QUIABO , REPOLHO LISO;9500.00;0.00;0.00;9.500.000;9.518.000
21/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
21/08/2012; -  -  -  -  -  -  -  - MOLHO DE PIMENTA -  -  - ;1.00;0.00;0.00;1.000;1.000
21/08/2012;FRANGO AO MOLHO ESCURO DE CURRY -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM VAGEM - SALADA DE ABOBRINHA BRASILEIRA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE CAJU - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , BETERRABA , ESCAROLA , LEITE INTEGRAL , PÃO FRANCÊS DE 20G , VAGEM;9500.00;0.00;0.00;9.500.000;9.341.000
21/08/2012;BIFE ACEBOLADO - BATATA SAUTEE - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE CHICÓRIA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE UVA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;3.317.000
21/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;214.000
22/08/2012;CARNE MOÍDA COM BATATA - REPOLHO COM BACON - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABÓBORA SECA - SALADA DE ALFACE LISA - IOGURTE - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , ALFACE LISA , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MARGARINA SEM SAL EM POTE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PEPINO;9500.00;0.00;0.00;9.500.000;9.215.000
22/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;205.000
22/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
22/08/2012;FRANGO FRITO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE PEPINO - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;3300.00;0.00;0.00;3.300.000;3.258.000
23/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;215.00;0.00;0.00;215.000;201.000
23/08/2012;ROLÊ DE FRANGO AO MOLHO DE TOMATE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM BATATA - SALADA DE BETERRABA - MELANCIA - CAFÉ NA MÁQUINA , SUCO DE ACEROLA - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , BERINJELA , COUVE MANTEIGA , LEITE INTEGRAL , MAÇÃ FUJI (165) , PÃO FRANCÊS DE 20G;9500.00;0.00;0.00;9.500.000;9.074.000
23/08/2012;CARNE MOÍDA COM VAGEM -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALMEIRÃO - IOGURTE - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;3600.00;0.00;0.00;3.600.000;2.762.000
23/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
24/08/2012;ISCA DE FRANGO AO MOLHO BRANCO -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - MAÇA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , ROLE DE PEITO DE FRANGO;2200.00;0.00;0.00;2.200.000;1.881.000
24/08/2012;PERNIL ASSADO - FAROFA BRASILEIRA - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM ABOBRINHA BRASILEIRA - SALADA DE ALMEIRÃO - LARANJA - CAFÉ NA MÁQUINA , SUCO DE ABACAXI - MOLHO VINAGRETE -  - TEMPERO SELF - ABOBRINHA BRASILEIRA , AÇUCAR REFINADO , ALFACE LISA , ESCAROLA , FARINHA DE TRIGO , FERMENTO EM PÓ , FILÉ DE FRANGO PARA STROGONOFF , LEITE INTEGRAL , MAMÃO HAWAI T , MILHO VERDE EM CONSERVA , MOLHO DE PIMENTA , OVO DE GALINHA , PALMITO EM CONSERVA , PÃO FRANCÊS DE 20G;8500.00;0.00;0.00;8.500.000;9.190.000
24/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
24/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEXTA -  - ;215.00;0.00;0.00;215.000;205.000
27/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
27/08/2012;BIFE À PROVENÇAL - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM MANDIOQUINHA - SALADA DE FESTA -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - ALMEIRÃO , DOCE DE GOIABA EM PASTA COM 35G , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , PIMENTÃO VERDE , REPOLHO LISO;10000.00;0.00;0.00;10.000.000;10.199.000
27/08/2012;BIFE À PROVENÇAL - NHOQUE AO SUGO - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE FESTA -  - CAFÉ NA MÁQUINA , SUCO DE LARANJA - MOLHO VINAGRETE -  - TEMPERO SELF - DOCE DE GOIABA EM PASTA COM 35G , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4000.00;0.00;0.00;4.000.000;3.661.000
27/08/2012;STROGONOFF DE CARNE , MOQUECA DE PEIXE , CARNE ASSADA , CASSOULET , BIFE ACEBOLADO - MACARRÃO COM CALABRESA , FAROFA BRASILEIRA , COUVE REFOGADA - ARROZ INTEGRAL , ARROZ À GREGA , ARROZ BRANCO - FEIJÃO - PTS - SALADA DE FESTA -  - SUCO DE UVA , SUCO DE MARACUJÁ , SUCO DE TANGERINA , SUCO DE CAJU , SUCO DE MANGA - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , BATATA FRITA LISA , DOCE DE ABÓBORA EM CALDA , DOCE DE GOIABA EM PASTA COM 35G;7500.00;0.00;0.00;7.500.000;7.500.000
27/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / SEGUNDA -  - ;215.00;0.00;0.00;215.000;206.000
28/08/2012;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS COM CHUCHU - SALADA DE ALFACE LISA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - ALFACE LISA , BATATA FRITA LISA , ESCAROLA , IOGURTE SABOR MORANGO , LEITE INTEGRAL , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G , RABANETE;10000.00;0.00;0.00;10.000.000;11.725.000
28/08/2012;STROGONOFF DE CARNE -  - ARROZ BRANCO , ARROZ INTEGRAL - FEIJÃO - PTS - SALADA DE ALFACE LISA - LARANJA - CAFÉ NA MÁQUINA , SUCO DE MARACUJÁ - MOLHO VINAGRETE -  - TEMPERO SELF - BATATA FRITA LISA , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;4000.00;0.00;0.00;4.000.000;4.081.000
28/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / TERÇA -  - ;215.00;0.00;0.00;215.000;208.000
28/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
29/08/2012;MOQUECA DE PEIXE -  - ARROZ BRANCO , ARROZ INTEGRAL , ARROZ À GREGA - FEIJÃO - PTS - SALADA DE ACELGA -  - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - BARRA DE CEREAL DE FRUTAS COM COBERTURA DE CHOCOLATE, C/25G , MOLHO DE PIMENTA , MOYASHI , PÃO FRANCÊS DE 20G;3900.00;0.00;0.00;3.900.000;2.409.000
29/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUARTA -  - ;215.00;0.00;0.00;215.000;208.000
29/08/2012; -  -  -  -  -  -  -  -  -  -  - ;1.00;0.00;0.00;1.000;1.000
29/08/2012;MOQUECA DE PEIXE -  - ARROZ INTEGRAL , ARROZ BRANCO , ARROZ À GREGA - FEIJÃO - PTS COM QUIABO - SALADA DE ACELGA -  - CAFÉ NA MÁQUINA , SUCO DE TANGERINA - MOLHO VINAGRETE -  - TEMPERO SELF - ACELGA , BARRA DE CEREAL DE FRUTAS SECAS E OLEAGINOSAS, C/25G , CHUCHU , FARINHA DE TRIGO , FUBÁ DE MILHO , LARANJA PERA GRAÚDA (11 DÚZIAS) , LEITE INTEGRAL , MANDIOCA , MARGARINA SEM SAL EM POTE , MOLHO DE PIMENTA , PÃO FRANCÊS DE 20G;9200.00;0.00;0.00;9.200.000;7.865.000
30/08/2012; -  -  -  -  -  -  -  -  - PRODECAD / QUINTA -  - ;215.00;0.00;0.00;215.000;176.000
